"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
51,643396,"Kiner-Falefa, Isiah",51,100,0.25,0.125,0.267,0.375,0.266,0.392,0.285,4,16,92.4,31.1,1583,71.2,69.64,1,28,23,-1.6000000000000085,5.11,118,151,126,152,300,332,298,"0.837","-0.837",,,16,15,2,2,0,0,1,6.3,0,0,3.53412,1.31333,0.3874,0.103,"92.4",191,46.666666666666664,13.333333333333334,12.5,6.57,-2.08,0.05,2.68,0.25,2,"-1.641176471",0.285,0.666,"1.641176471",-0.035,-0.034999999999999976,-0.291,-0.126,3.6,"51.1"
51,519008,"McFarland, T.J.",51,100,0.444,0.111,0.571,0.556,0.483,0.333,0.251,4,9,85,-19.7,1956,83.8,82.57,8,23,28,-1.2000000000000028,5.72,120,151,113,150,293,322,297,"-1.362","1.362",,,11,7,3,1,0,0,2,18.2,1,9.1,3.61686,-0.3204,0.42588,-0.09059,"91.9",56,42.857142857142854,14.285714285714285,9.090909090909092,5.28,2.13,-0.04,1.64,0.545,1,"2.670588235",0.387,0.326,"-2.670588235",0.193,0.15800000000000003,0.23,0.15,34.8,"14.4"
51,673111,"Lopez, José",51,100,0.333,0.111,0.429,0.444,0.37,0.361,0.312,3,9,95.9,15.6,2147,91.5,91.23,4,20,31,-0.29999999999999716,6.3,106,150,123,149,301,316,298,"0.001","-0.001",,,10,7,2,1,0,0,2,20,1,10,1.63294,1.12706,0.54176,-0.3049,"92.5",167,57.14285714285714,0,0,5.73,1.55,0.19,2.29,0.4,0,"-0.001960784",0.381,0.45,"0.001960784",0.021,0.019000000000000017,-0.006,0.009,20,"40.2"
51,670955,"Uceta, Edwin",51,100,0,0,0,0,0.193,0.283,0.126,0,8,93.8,30.8,2205,90.6,90.73,11,24,27,0.10000000000000853,6.38,108,150,118,151,298,317,291,"1.32","-1.32",,,11,5,0,0,0,0,3,27.3,2,18.2,2.22333,0.56745,1.02765,-0.02294,"92.7",146,40,0,0,4.86,-2.01,-0.15,2.35,0.273,0,"-2.588235294",0.364,0.17,"2.588235294",-0.126,-0.09099999999999997,-0.17,-0.09,45.8,"20.9"
51,595978,"Hedges, Austin",51,100,0.333,0.267,0.308,0.6,0.414,0.275,0.21,5,15,87.7,31.2,1554,58.3,56.99,2,24,27,-1.2999999999999972,5.05,123,149,133,149,308,340,303,"-0.661","0.661","72.1","7.0",16,14,3,1,0,1,1,6.3,0,0,5.89784,1.19686,0.6549,-0.06078,"90.8",226,28.57142857142857,7.142857142857142,6.25,5.91,-2.86,-0.28,2.82,0.375,1,"1.296078431",0.259,0.376,"-1.296078431",0.123,0.11599999999999999,0.224,0.139,8.3,"21.8"
48,606625,"Moronta, Reyes",48,100,0.5,0.375,0.6,0.875,0.613,0.524,0.395,4,8,86.1,18.2,2317,88.7,89.02,7,19,29,0.29999999999999716,6.69,108,147,121,146,300,326,299,"-2.325","2.325",,,11,6,3,0,0,1,2,18.2,3,27.3,2.24042,0.71917,-0.07521,-0.21729,"92.4",149,50,16.666666666666664,9.090909090909092,5.4,-1.21,0.34,1.81,0.636,1,"4.84375",0.56,0.689,"-4.84375",0.105,0.07599999999999996,0.186,0.089,36.8,"38.1"
48,642578,"Rodríguez, José",48,100,0.273,0.182,0.3,0.455,0.306,0.379,0.356,3,11,94.8,8.6,2229,90.1,90.39,4,27,21,0.30000000000001137,6.44,110,144,121,146,293,321,300,"0.266","-0.266",,,11,10,1,2,0,0,1,9.1,0,0,2.43729,0.39125,0.85687,-0.09229,"93.3",163,60,20,18.181818181818183,5.24,-1.77,0.19,2.55,0.273,2,"-0.554166667",0.356,0.553,"0.554166667",-0.083,-0.08299999999999996,-0.098,-0.073,14.8,"35.0"
47,660730,"Rodriguez, Elvin",47,100,0,0,0,0,0,0.125,0.118,0,10,84.6,24.4,2450,88.6,88.88,9,22,25,0.30000000000001137,6.71,110,151,121,148,307,337,303,"2.708","-2.708",,,10,5,0,0,0,0,5,50,0,0,1.95043,1.01915,0.24745,-0.16702,"90.3",169,20,20,10,5.99,-1.7,-0.09,2.32,0,1,"-5.761702128",0.118,0.178,"5.761702128",-0.118,-0.118,-0.178,-0.125,40.9,"53.8"
47,689690,"Jacob, Alek",47,100,0,0,0,0,0.07,0.123,0.065,0,9,80.3,5.8,2197,79.6,80.81,9,24,23,1.2000000000000028,7.45,109,150,122,151,288,319,292,"2.012","-2.012","64.8","7.2",10,4,0,0,0,0,5,50,1,10,3.40319,0.33523,0.32787,0.0517,"89.7",103,50,0,0,3.55,-3.09,0.01,2.36,0.1,0,"-4.280851064",0.158,0.071,"4.280851064",-0.065,-0.057999999999999996,-0.071,-0.053,37.5,"-3.2"
45,676475,"Burleson, Alec",45,100,0.615,0.231,0.636,0.846,0.629,0.506,0.429,8,13,90.4,12.3,1706,76,74.9,4,28,17,-1.0999999999999943,5.52,121,151,123,146,311,327,299,"-2.589","2.589",,,13,12,7,0,0,1,1,7.7,0,0,3.216,0.83178,1.19933,-0.63978,"92.2",185,50,16.666666666666664,15.384615384615385,5.87,2.8,0.45,2.49,0.615,2,"5.753333333",0.429,0.77,"-5.753333333",0.186,0.186,0.076,0.123,14.3,"36.5"
44,622569,"Reyes, Pablo",44,100,0.333,0,0.333,0.333,0.418,0.43,0.309,3,9,89.3,4,1624,56.9,55.01,1,13,31,-1.8999999999999986,4.65,116,148,125,149,283,326,292,"-0.911","0.911","66.7","6.9",13,9,3,0,0,0,0,0,4,30.8,8.16932,1.31477,0.31953,0.12186,"92.3",124,44.44444444444444,0,0,5.84,-1.08,0.25,3.11,0.538,0,"2.070454545",0.522,0.417,"-2.070454545",0.024,0.016000000000000014,-0.084,-0.012,7.7,"32.9"
44,543281,"Harrison, Josh",44,100,0.727,0,0.615,0.727,0.563,0.521,0.58,8,11,91.7,16.2,1341,56.2,53.56,0,21,23,-2.6000000000000014,3.52,123,148,126,149,304,330,296,"-3.184","3.184",,,15,13,8,0,0,0,0,0,2,13.3,6.17795,1.06795,0.52659,0.01205,"92.8",163,46.15384615384615,0,0,6.02,-1.96,-0.24,2.42,0.667,0,"7.236363636",0.574,0.698,"-7.236363636",0.147,0.09300000000000008,0.029,0.042,0,"25.2"
44,500871,"Escobar, Eduardo",44,100,0.154,0.077,0.143,0.231,0.222,0.27,0.225,2,13,83.1,8.8,1558,57.1,54.94,1,19,25,-2.200000000000003,4.58,121,149,126,149,314,333,304,"0.624","-0.624","70.0","7.0",16,14,1,1,0,0,0,0,1,6.3,8.75409,1.12227,0,-0.10955,"90.7",120,14.285714285714285,0,0,6.19,-1.71,0.13,2.76,0.25,0,"-1.418181818",0.312,0.27,"1.418181818",-0.071,-0.062,-0.039,-0.048,5.3,"42.0"
43,607054,"Peterson, Jace",43,100,0.333,0.444,0.286,0.778,0.518,0.585,0.359,3,9,94.3,29.8,1134,56.8,55.09,0,14,29,-1.6999999999999957,5.1,117,147,134,151,317,342,302,"-2.273","2.273",,,12,8,1,1,0,1,1,8.3,3,25,5.51395,1.77419,-0.7114,-0.30442,"93.0",237,62.5,25,16.666666666666664,6.61,-1.87,-0.14,2.96,0.5,2,"5.286046512",0.519,0.975,"-5.286046512",-0.026,-0.019000000000000017,-0.197,-0.067,0,"47.5"
43,670871,"Zuñiga, Guillo",43,100,0.25,0.125,0.5,0.375,0.266,0.279,0.238,2,8,83.5,33,2456,94.3,94.27,4,20,23,0,6.14,116,152,123,149,305,322,308,"0.331","-0.331","72.7","7.2",8,4,1,1,0,0,4,50,0,0,1.97628,0.59884,0.31326,0.22488,"90.9",201,25,25,12.5,5.92,-2.14,0.1,2.42,0.25,1,"-0.769767442",0.238,0.427,"0.769767442",0.012,0.01200000000000001,-0.052,-0.013,20,"28.7"
42,571466,"Barnhart, Tucker",42,100,0.368,0,0.368,0.368,0.325,0.441,0.411,7,19,92,14.4,1120,41.8,39.24,1,21,21,-2.5999999999999943,3.51,116,150,123,150,301,323,293,"0.357","-0.357","75.5","7.6",19,19,7,0,0,0,0,0,0,0,12.72857,1.48714,0.02619,0.07381,"95.6",146,57.89473684210527,5.263157894736842,5.263157894736842,7.08,-1.33,0.19,3.44,0.368,1,"-0.85",0.411,0.619,"0.85",-0.043,-0.04299999999999998,-0.251,-0.116,4.8,"53.1"
42,670032,"Lopez, Nicky",42,100,0.364,0.273,0.3,0.636,0.465,0.421,0.304,4,11,88.9,17.4,1273,60.3,58.2,2,16,26,-2.0999999999999943,4.55,117,151,130,149,306,330,299,"-1.714","1.714","72.9","7.0",13,11,3,0,0,1,0,0,2,15.4,5.2,1.23667,0.48167,0.08643,"93.3",190,45.45454545454545,0,0,6.33,-1.57,0.31,2.79,0.462,0,"4.080952381",0.411,0.582,"-4.080952381",0.06,0.051000000000000045,0.054,0.044,12.5,"38.3"
42,572888,"Greene, Shane",42,100,0.2,0.1,0.286,0.3,0.293,0.288,0.225,2,10,80.2,5.9,2413,87.6,87.63,4,12,30,0,6.04,114,150,115,151,296,325,297,"0.491","-0.491","68.7","7.2",12,7,1,1,0,0,3,25,2,16.7,2.31714,0.65333,-0.12976,-0.2969,"91.8",117,14.285714285714285,0,0,5.63,-2.62,-0.19,2.15,0.333,0,"-1.169047619",0.354,0.244,"1.169047619",-0.025,-0.020999999999999963,0.056,0.005,33.3,"26.9"
42,645801,"Ford, Mike",42,100,0.455,0.636,0.333,1.091,0.643,0.635,0.429,5,11,86.9,20.7,1319,64.7,63.17,0,15,27,-1.5,4.9,118,147,127,146,309,333,302,"-2.627","2.627",,,12,11,2,1,0,2,0,0,1,8.3,4.4069,1.19857,0.52095,0.03333,"94.5",197,45.45454545454545,27.27272727272727,25,6.71,-1.41,0.53,2.89,0.5,3,"6.254761905",0.477,1.085,"-6.254761905",0.026,0.02300000000000002,0.006,0.008,0,"52.5"
42,542208,"Pérez, Carlos",42,100,0.5,0.5,0.429,1,0.64,0.557,0.453,4,8,92.7,25.9,1712,63.7,61.35,0,16,26,-2.3000000000000043,4.17,117,148,122,151,297,326,300,"-3.333","3.333",,,10,8,2,1,0,1,0,0,2,20,4.59952,1.2731,0.14738,0.05976,"92.2",165,62.5,12.5,10,6.44,-2.29,-0.03,2.28,0.6,1,"7.935714286",0.563,0.772,"-7.935714286",0.047,0.03700000000000003,0.228,0.083,0,"37.2"
41,592527,"Mariot, Michael",41,100,0.333,0.333,0.333,0.667,0.439,0.363,0.283,4,12,91.1,16.2,2280,87.7,87.2,4,16,25,-0.5,5.96,116,150,121,151,291,323,294,"-1.359","1.359","68.6","7.8",13,10,2,1,0,1,2,15.4,1,7.7,2.22244,0.78475,0.59293,-0.20512,"94.0",178,40,10,7.6923076923076925,6.15,-2.06,0.03,2.2,0.385,1,"3.314634146",0.338,0.515,"-3.314634146",0.05,0.046999999999999986,0.152,0.076,25,"41.8"
41,665019,"Clemens, Kody",41,100,0.333,0,0.364,0.333,0.375,0.42,0.37,4,12,81.3,11.4,1231,51.6,49.56,0,14,27,-2,4.11,120,148,122,149,294,324,290,"-0.526","0.526",,,15,11,4,0,0,0,1,6.7,3,20,7.20268,1.54805,-0.00341,0.16537,"88.6",147,0,0,0,7.26,-1.35,0.07,3.46,0.467,0,"1.282926829",0.496,0.433,"-1.282926829",-0.037,-0.02899999999999997,-0.1,-0.045,0,"53.3"
41,670042,"Raley, Luke",41,100,0.579,0.474,0.563,1.053,0.684,0.592,0.503,11,19,93.1,16.1,1208,53.1,51.94,1,22,19,-1.2000000000000028,5.27,116,151,128,150,312,334,310,"-6.369","6.369",,,19,18,7,1,1,2,1,5.3,0,0,7.32634,0.92878,-0.14525,-0.04275,"96.5",201,61.111111111111114,16.666666666666664,15.789473684210526,6.96,-1.15,-0.17,3.08,0.579,3,"15.534146341",0.503,0.9,"-15.534146341",0.076,0.07599999999999996,0.153,0.092,4.5,"54.3"
41,672860,"Berroa, Prelander",41,100,0,0,0,0,0.261,0.311,0.085,0,5,80.6,22.5,2356,90.4,90.4,6,12,29,0,6.1,109,148,129,147,296,318,284,"0.268","-0.268","71.6","8.1",8,2,0,0,0,0,3,37.5,3,37.5,2.1022,0.7135,0.03268,0.07073,"88.4",124,0,0,0,5.96,-0.99,0.03,1.99,0.375,0,"-0.653658537",0.428,0.103,"0.653658537",-0.085,-0.05299999999999999,-0.103,-0.05,50,"56.1"
40,621219,"Mills, Alec",40,100,0.5,0.625,0.429,1.125,0.676,0.453,0.294,4,8,92.3,7.9,2290,82.1,82.22,4,18,22,0.10000000000000853,6.24,106,148,119,147,292,317,292,"-4.485","4.485",,,10,8,2,0,1,1,0,0,1,10,3.2505,0.186,0.145,-0.1225,"92.9",74,50,12.5,10,5.66,-2.88,0.26,2.35,0.6,1,"11.2125",0.435,0.648,"-11.2125",0.206,0.16499999999999998,0.477,0.223,22.2,"32.2"
40,663455,"Pilkington, Konnor",40,100,0.143,0,0.2,0.143,0.197,0.246,0.125,1,7,80.2,7.6,2151,90.2,90.34,4,15,25,0.09999999999999432,6.43,108,150,124,150,292,306,282,"0.823","-0.823",,,8,5,1,0,0,0,2,25,1,12.5,1.668,1.157,0.69675,-0.34375,"89.2",176,20,20,12.5,6,1.58,-0.13,2.18,0.25,1,"-2.0575",0.234,0.313,"2.0575",0.018,0.015999999999999986,-0.17,-0.049,26.7,"41.3"
39,543543,"Miller, Brad",39,100,0.333,0.5,0.167,0.833,0.475,0.438,0.323,2,6,94.7,19.1,1856,77,76.18,1,14,25,-0.7999999999999972,5.61,118,145,133,151,316,334,305,"-1.072","1.072","70.8","7.1",9,7,1,0,0,1,0,0,2,22.2,2.65077,1.21769,0.35974,-0.14949,"92.4",173,57.14285714285714,14.285714285714285,11.11111111111111,5.81,-2.54,-0.71,2.97,0.444,1,"2.748717949",0.448,0.627,"-2.748717949",0.01,-0.0040000000000000036,0.206,0.037,7.1,"31.4"
38,664901,"Mendick, Danny",38,100,0.6,0.6,0.538,1.2,0.751,0.407,0.327,9,15,90.9,31.9,1525,60.3,57.93,1,28,10,-2.3999999999999986,4.06,124,150,126,151,314,340,303,"-5.177","5.177","71.8","7.1",15,15,4,3,0,2,0,0,0,0,5.18526,1.49079,0.50421,-0.14632,"92.5",218,46.666666666666664,13.333333333333334,13.333333333333334,6.7,-1.47,-0.03,3.08,0.6,2,"13.623684211",0.327,0.652,"-13.623684211",0.273,0.27299999999999996,0.548,0.344,3.6,"53.2"
38,645444,"Herrera, Jose",38,100,0.4,0.1,0.4,0.5,0.389,0.294,0.286,4,10,89.3,15.7,1371,58.4,56.26,1,19,19,-2.1000000000000014,4.14,116,151,127,147,311,319,294,"-0.468","0.468","75.6","7.5",10,10,3,1,0,0,0,0,0,0,5.97,1.38763,0.51289,0.11921,"92.6",149,50,0,0,6.57,-2.12,0.24,2.86,0.4,0,"1.231578947",0.286,0.399,"-1.231578947",0.114,0.11400000000000005,0.101,0.095,5.3,"45.3"
38,676961,"Boushley, Caleb",38,100,0.125,0.375,0,0.5,0.3,0.31,0.146,1,8,91.1,10,2220,86.7,86.18,7,19,19,-0.5,6.01,112,149,116,146,297,316,300,"0.587","-0.587","71.9","7.6",9,3,0,0,0,1,5,55.6,1,11.1,2.50553,0.59316,0.10263,-0.11895,"89.9",183,33.33333333333333,33.33333333333333,11.11111111111111,5.72,-1.6,0.14,2.39,0.222,1,"-1.544736842",0.241,0.496,"1.544736842",-0.021,-0.01899999999999999,0.004,-0.01,36.8,"42.5"
37,500743,"Rojas, Miguel",37,100,0.25,0.167,0.25,0.417,0.342,0.273,0.18,3,12,83,8.3,1434,53.3,51.16,1,16,21,-2.0999999999999943,4.03,122,150,131,149,309,324,301,"-0.809","0.809","73.1","7.5",14,12,1,2,0,0,0,0,1,7.1,7.99351,1.28459,0.325,0.14389,"90.8",160,25,0,0,6.45,-1.45,0.19,2.94,0.357,0,"2.186486486",0.297,0.295,"-2.186486486",0.07,0.06,0.122,0.069,6.3,"29.9"
36,600986,"Vieira, Thyago",36,100,0,0,0,0,0.07,0.306,0.229,0,8,89.2,26,2230,92.1,93.38,5,21,15,1.3000000000000114,6.99,112,147,111,143,298,326,290,"2.19","-2.19","70.8","7.2",10,7,0,0,0,0,2,20,1,10,2.02,0.68639,0.38917,-0.06806,"90.3",187,28.57142857142857,0,0,6.08,-2.49,-0.18,2.1,0.1,0,"-6.083333333",0.293,0.443,"6.083333333",-0.229,-0.19299999999999998,-0.443,-0.236,23.8,"50.0"
36,650489,"Castro, Willi",36,100,0.375,0,0.333,0.375,0.367,0.4,0.393,3,8,88.3,10,1173,47.3,45.59,0,14,22,-1.6999999999999957,4.85,115,149,122,148,292,323,298,"-0.444","0.444","70.7","7.2",11,9,3,0,0,0,0,0,2,18.2,9.91778,1.47361,-0.62444,-0.09389,"90.3",158,11.11111111111111,0,0,6.62,-1.47,0.22,2.46,0.455,0,"1.233333333",0.469,0.45,"-1.233333333",-0.018,-0.013999999999999957,-0.075,-0.033,0,"64.5"
36,680983,"Cáceres, Kelvin",36,100,0.4,0,0.5,0.4,0.451,0.497,0.317,2,5,87.5,-10.6,2315,89.7,88.29,4,15,21,-1.4000000000000057,5.55,115,149,113,149,301,326,302,"-0.461","0.461","70.7","7.6",8,5,2,0,0,0,1,12.5,2,25,2.94472,-0.04583,0.47611,-0.44722,"92.6",82,40,20,12.5,5.44,-1.46,-0.3,2.22,0.571,1,"1.280555556",0.512,0.684,"-1.280555556",0.083,0.05899999999999994,-0.284,-0.046,26.7,"25.9"
36,668942,"Rojas, Josh",36,100,0.5,0.083,0.545,0.583,0.489,0.482,0.462,6,12,91.7,19.5,1533,60.7,59.31,2,17,19,-1.4000000000000057,5.13,119,150,122,151,298,325,297,"-2.06","2.06",,,13,11,5,1,0,0,1,7.7,1,7.7,6.66917,0.77,0.15889,0.055,"95.6",186,63.63636363636363,0,0,5.83,-2.42,-0.03,2.42,0.538,0,"5.722222222",0.504,0.613,"-5.722222222",0.038,0.03400000000000003,-0.03,0.007,11.8,"27.2"
34,691094,"Wynne, Randy",34,100,0.3,0.2,0.3,0.5,0.37,0.5,0.417,3,10,96.7,15.7,2070,83.3,83.29,6,20,14,0,6.16,115,150,121,149,294,322,298,"0.014","-0.014",,,11,10,1,2,0,0,0,0,1,9.1,2.78147,0.54394,0.37735,-0.17088,"95.9",209,70,10,9.090909090909092,5.28,-2.35,0.03,2.44,0.364,1,"-0.041176471",0.47,0.72,"0.041176471",-0.117,-0.10599999999999998,-0.22,-0.13,30,"28.2"
33,657272,"Uelmen, Erich",33,100,0.6,0.4,0.6,1,0.595,0.482,0.343,3,5,96.6,5,2229,88.1,88.79,3,9,24,0.7000000000000028,6.79,117,141,109,145,290,324,283,"-2.115","2.115",,,8,5,1,2,0,0,1,12.5,2,25,2.70939,0.26212,0.5497,0.28485,"96.6",197,60,20,12.5,4.75,-2.98,0.22,2.12,0.625,1,"6.409090909",0.521,0.464,"-6.409090909",0.257,0.10399999999999998,0.536,0.113,33.3,"21.6"
33,593643,"Alberto, Hanser",33,100,0.545,0.273,0.556,0.818,0.593,0.482,0.391,6,11,91.1,23,1543,63.2,61.62,0,18,15,-1.6000000000000014,4.6,119,150,117,146,291,323,302,"-1.813","1.813",,,12,10,5,0,0,1,1,8.3,1,8.3,4.55758,1.21121,0.56424,-0.03455,"94.5",198,40,10,8.333333333333332,6,-1.82,-0.21,2.5,0.583,1,"5.493939394",0.442,0.708,"-5.493939394",0.154,0.14099999999999996,0.11,0.111,0,"22.4"
32,629498,"Quezada, Johan",32,100,0.5,0.5,0.333,1,0.59,0.564,0.257,1,2,100.5,14,2377,93.8,93.98,0,5,27,0.20000000000000284,6.52,113,150,117,150,303,323,293,"-1.651","1.651",,,8,3,0,1,0,0,0,0,5,62.5,1.6875,0.93188,0.56097,0.2029,"95.5",230,66.66666666666666,0,0,6.28,-2.17,0.06,1.79,0.75,0,"5.159375",0.728,0.328,"-5.159375",0.243,0.02200000000000002,0.672,0.026,0,"39.7"
31,608648,"Duffey, Tyler",31,100,0.143,0.429,0,0.571,0.286,0.288,0.147,1,7,90.8,51.5,2353,87.3,87.47,3,14,17,0.20000000000000284,6.45,116,151,118,151,298,323,295,"-0.98","0.98","70.8","7.3",7,4,0,0,0,1,3,42.9,0,0,2.53129,0.50613,-0.28323,0.00516,"90.4",174,25,25,14.285714285714285,5.6,-3,0.16,2.51,0.143,1,"3.161290323",0.147,0.567,"-3.161290323",-0.004,-0.0040000000000000036,0.004,-0.002,21.4,"25.8"
30,455117,"Maldonado, Martín",30,100,0.714,0.714,0.571,1.429,0.768,0.606,0.551,5,7,97.5,20.6,1157,49.1,47.57,0,12,18,-1.5,5.02,114,151,118,150,284,321,292,"-3.953","3.953","73.8","7.1",10,8,2,2,0,1,0,0,1,10,9.21767,1.46633,0.452,-0.002,"95.9",214,75,25,20,6.63,-1.55,-0.04,3.45,0.7,2,"13.176666667",0.588,1.014,"-13.176666667",0.163,0.11199999999999999,0.415,0.162,0,"55.2"
30,672782,"Gómez, Yoendrys",30,100,0.143,0,0.333,0.143,0.201,0.231,0.169,1,7,82.1,27.3,2436,89.2,89.99,4,16,14,0.7999999999999972,6.9,111,151,129,153,287,323,288,"1.059","-1.059","71.3","7.2",8,3,1,0,0,0,4,50,0,0,2.34233,0.57567,-0.023,-0.37433,"90.2",164,0,0,0,5.54,-1.9,-0.11,2.59,0.25,0,"-3.53",0.273,0.193,"3.53",-0.026,-0.02300000000000002,-0.05,-0.03,25,"42.1"
30,670712,"Brosseau, Mike",30,100,0.125,0.375,0,0.5,0.3,0.437,0.314,1,8,92.5,11.3,1592,64.7,63.51,1,16,14,-1.2000000000000028,5.2,113,152,124,149,310,334,294,"0.331","-0.331",,,9,8,0,0,0,1,0,0,1,11.1,4.578,1.07167,0.23667,0.062,"92.4",151,37.5,12.5,11.11111111111111,6.17,-1.83,0.29,2.84,0.222,1,"-1.103333333",0.39,0.655,"1.103333333",-0.189,-0.168,-0.155,-0.137,6.3,"40.0"
29,596082,"Reed, Jake",29,100,0.833,0.667,1,1.5,0.942,0.511,0.375,5,6,96.7,11.2,2258,83.9,82.29,3,13,16,-1.6000000000000085,5.28,101,148,120,146,297,327,304,"-2.93","2.93",,,7,5,3,1,0,1,1,14.3,1,14.3,3.03172,0.24536,0.26276,-0.09724,"93.4",164,80,20,14.285714285714285,4.29,-3.66,-0.28,2.92,0.857,1,"10.103448276",0.464,0.779,"-10.103448276",0.458,0.39299999999999996,0.721,0.431,23.1,"-7.7"
29,605612,"Castro, Harold",29,100,0.444,0.111,0.444,0.556,0.483,0.354,0.252,4,9,90.5,19.7,1603,60.4,59.03,3,14,15,-1.3999999999999986,4.84,120,150,127,147,310,341,304,"-1.187","1.187",,,11,9,3,1,0,0,0,0,1,9.1,5.66138,0.97724,0.39241,0.32483,"92.9",189,55.55555555555556,0,0,5.72,-1.59,-0.23,2.59,0.545,0,"4.093103448",0.388,0.387,"-4.093103448",0.192,0.15700000000000003,0.169,0.129,21.4,"20.1"
29,622110,"Duffy, Matt",29,100,0.333,0.333,0.25,0.667,0.45,0.606,0.37,3,9,99.7,33.9,1626,76.4,74.96,3,16,13,-1.4000000000000057,4.92,119,150,129,150,309,336,303,"-1.186","1.186","71.7","7.4",10,9,2,0,0,1,0,0,0,0,2.80793,1.07345,0.8,0.02929,"97.1",248,77.77777777777779,33.33333333333333,30,6.22,-1.26,-0.16,3.04,0.4,3,"4.089655172",0.433,1.081,"-4.089655172",-0.037,-0.032999999999999974,-0.414,-0.156,18.8,"33.7"
28,545121,"Vargas, Ildemaro",28,100,0.25,0.375,0.143,0.625,0.431,0.53,0.358,2,8,92.6,19.3,1168,50.2,48.99,0,11,17,-1.2000000000000028,5.05,125,149,122,150,295,325,314,"-0.798","0.798","76.0","7.7",10,8,1,0,0,1,0,0,1,10,9.00143,1.26643,0.34929,-0.155,"94.1",185,62.5,12.5,10,5.94,-1.14,0.13,2.99,0.4,1,"2.85",0.486,0.814,"-2.85",-0.108,-0.08599999999999997,-0.189,-0.099,0,"44.8"
26,593423,"Montas, Frankie",26,100,0.333,0.167,0.4,0.5,0.403,0.287,0.239,2,6,91.2,-18.4,2095,90.1,89.75,4,12,14,-0.29999999999999716,5.83,110,150,116,151,300,331,299,"-0.328","0.328","70.5","6.7",7,5,1,1,0,0,1,14.3,1,14.3,2.25808,0.54154,0.75577,0.32115,"92.5",73,40,0,0,5.78,-1.38,-0.17,2.14,0.429,0,"1.261538462",0.347,0.251,"-1.261538462",0.094,0.08200000000000002,0.249,0.116,33.3,"37.5"
26,650907,"Pinto, René",26,100,0.625,1.25,0.4,1.875,1.017,0.329,0.225,5,8,88.6,41.1,1570,60.8,58.56,2,11,15,-2.1999999999999957,4.48,114,151,120,148,294,343,310,"-6.382","6.382","72.1","7.3",8,8,1,1,0,3,0,0,0,0,4.70231,1.89962,0.61385,0.19692,"92.6",255,37.5,25,25,7.12,-1.26,-0.05,3.33,0.625,2,"24.546153846",0.225,0.58,"-24.546153846",0.4,0.4,1.295,0.688,18.2,"60.1"
26,664202,"Cyr, Tyler",26,100,0.167,0,0.25,0.167,0.147,0.206,0.174,1,6,90.3,1.8,1917,91.5,92.54,4,15,11,1,6.95,106,151,121,151,306,319,303,"1.011","-1.011",,,6,4,1,0,0,0,2,33.3,0,0,1.58615,1.15385,0.49462,0.07,"93.6",137,75,0,0,6.28,-1.15,0.05,2.23,0.167,0,"-3.888461538",0.174,0.31,"3.888461538",-0.007,-0.0069999999999999785,-0.143,-0.059,26.7,"58.7"
25,676701,"Trejo, Alan",25,100,0.444,0.778,0.286,1.222,0.613,0.468,0.323,4,9,91.8,27.2,1464,59.6,58.44,1,15,10,-1.2000000000000028,5,124,149,130,151,302,343,307,"-3.247","3.247",,,10,9,1,1,0,2,1,10,0,0,6.5084,1.1604,0.264,-0.1224,"93.4",215,44.44444444444444,22.22222222222222,20,6.36,-2.37,-0.23,3.13,0.4,2,"12.988",0.293,0.947,"-12.988",0.121,0.10700000000000004,0.275,0.145,6.7,"44.7"
25,613564,"Vosler, Jason",25,100,0.455,0,0.455,0.455,0.401,0.18,0.185,5,11,84.6,26.5,1558,59.5,57.18,2,18,7,-2.299999999999997,4.09,112,150,119,146,285,312,288,"-0.866","0.866",,,11,11,5,0,0,0,0,0,0,0,5.0652,1.4732,0.84,0.1056,"90.2",136,18.181818181818183,0,0,6.63,-1.96,0.15,2.61,0.455,0,"3.464",0.185,0.225,"-3.464",0.27,0.27,0.23,0.221,11.1,"29.7"
25,664744,"Espada, Jose",25,100,0,0,0,0,0.278,0.289,0.019,0,3,56.3,-25,2085,88.9,88.53,6,9,16,-0.4000000000000057,6.25,112,149,116,150,299,324,300,"0.093","-0.093","69.8","8.1",5,1,0,0,0,0,2,40,2,40,1.9936,0.9292,0.3048,-0.008,"88.0",64,0,0,0,6.42,-1.27,0.36,2.14,0.4,0,"-0.372",0.411,0.026,"0.372",-0.019,-0.010999999999999954,-0.026,-0.011,66.7,"58.7"
