Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jordan Lawlar","ARI",91.341,340.289,308.465,74.1488,48.8016,15.8208,1.92378,7.60256,41.339,34.4087,24.7353,0.817766,93.2778,3.95207,2.13855,0.997659,4.80286,12.3875,2.94965,0.240379,0.072689,0.274114,0.265178,0.303091,0.378081,0.297808,0.681171,0.137701,6.21458,0.317304,,0.763409,35.9951,-4.21263,88.6087,0.763409,3.42,-3.8308646082878113,4.539375066757202,1.23082,287.92999267578125,,,,,,,340.8,3.745054945,340.8,3.745054945,,,,,,,,,,,,,,,,,,,"Jordan Lawlar","29976",691783
"Luis García Jr.","WSN",122.736,501.225,466.505,123.208,84.9192,21.8178,2.07559,14.3951,56.8563,59.77,27.2795,1.687,79.4083,1.89011,4.83023,0.720303,9.4795,13.8096,4.25608,0.264108,0.0544256,0.158428,0.343534,0.304447,0.412347,0.308583,0.716794,0.148239,4.91955,0.288221,,0.276935,57.4035,-1.82008,96.9942,0.276935,0.34,-1.5086633265018463,-3.2614084780216217,1.21811,251.52999877929688,,,,,,,531,4.31707317,531,4.31707317,,,,,,,,,,,,,,,,,,,"Luis Garcia Jr.","20391",671277
"Alec Burleson","STL",139.345,578.494,527.007,139.461,96.148,24.5524,0.969173,17.7912,64.296,70.4049,39.2917,1.07473,81.5415,4.00007,5.59186,1.6826,11.8152,5.50648,1.54708,0.264628,0.0679207,0.140955,0.481862,0.317339,0.416171,0.317803,0.73351,0.151543,3.28828,0.280819,,-0.445702,70.5836,2.23012,105.439,-0.445702,-0.14,3.2831713259220123,-10.644757881760597,1.21599,176.24000549316406,,,,,,,633.6,4.558273381,633.6,4.558273381,,,,,,,,,,,,,,,,,,,"Alec Burleson","27615",676475
"JJ Wetherholt","STL",119.593,499.81,447.974,107.247,75.0513,21.9774,1.65024,8.56774,52.0489,46.7878,41.1007,1.21496,93.2468,6.23642,3.23271,1.26644,9.93224,7.27676,2.27114,0.239404,0.0822327,0.186564,0.440773,0.310071,0.353208,0.293358,0.663279,0.113804,4.27144,0.282431,,-0.274668,51.0634,-7.99302,88.6928,-0.274668,0,-6.972781270742416,2.0762672424316406,1.20036,999,,,,,,,459.7,3.830833333,459.7,3.830833333,,,,,,,,,,,,,,,,,,,"JJ Wetherholt","sa3025154",802139
"Jake Meyers","HOU",116.738,458.535,412.731,99.6814,70.208,19.5074,1.23201,8.73406,52.0531,41.3493,34.9499,0.331617,95.7422,5.89327,2.85378,2.10701,8.45626,10.6513,3.18464,0.241517,0.0762208,0.2088,0.365042,0.307879,0.358236,0.294489,0.666115,0.116719,4.94435,0.292333,,0.0951607,47.2674,-6.912,87.9814,0.0951607,0.36,-6.4001258090138435,2.16151225566864,1.18104,742.4600219726562,,,,,,,430.8,3.682051282,430.8,3.682051282,,,,,,,,,,,,,,,,,,,"Jake Meyers","20308",676694
"Yoán Moncada","LAA",92.603,372.638,330.3,78.9182,48.9422,16.169,0.735391,13.0716,41.7029,43.3769,35.1268,0.876366,98.3968,4.18681,2.58187,0.442902,6.48564,0.938574,0.282042,0.238929,0.0942652,0.264055,0.356991,0.317661,0.41106,0.31761,0.728721,0.172131,2.59347,0.297393,,-0.504637,45.408,1.37795,102.155,-0.504637,-2.11,0.4418395757675171,-1.7362461686134338,1.17978,746.6699829101562,,,,,,,405.6,4.361290322,405.6,4.361290322,,,,,,,,,,,,,,,,,,,"Yoan Moncada","17232",660162
"Cam Smith","HOU",116.28,459.496,411.149,98.9014,67.1585,19.3172,1.44313,10.9825,53.1399,45.5125,39.2241,1.24791,122.416,5.87898,2.57674,0.667446,8.32281,6.47222,1.9609,0.240549,0.0853632,0.266413,0.320417,0.313852,0.374688,0.302927,0.68854,0.134139,4.38172,0.313629,,-0.241456,50.5145,-3.77852,93.7941,-0.241456,3.93,-3.6023871898651123,-0.8551852703094482,1.16202,401.82000732421875,,,,,,,448.4,3.865517241,448.4,3.865517241,,,,,,,,,,,,,,,,,,,"Cam Smith","35108",701358
"Kyle Manzardo","CLE",126.496,518.766,458.982,108.382,61.0316,23.0423,0.949652,23.3583,60.3681,72.4002,48.5135,2.03038,120.948,5.71279,5.14305,0.414866,6.60162,1.47926,0.43864,0.236135,0.0935171,0.233147,0.401109,0.313703,0.443151,0.325506,0.756854,0.207016,2.63496,0.26585,,-0.631271,66.5403,5.24408,109.957,-0.631271,-0.15,5.456756830215454,-12.00006428360939,1.15734,245.7100067138672,,,,,,,601.3,4.772222222,601.3,4.772222222,,,,,,,,,,,,,,,,,,,"Kyle Manzardo","29794",700932
"Dylan Crews","WSN",136.436,563.723,513.97,118.669,77.9332,21.9421,3.12541,15.6685,65.6091,57.9458,37.2997,0.651709,128.711,7.99748,3.69757,0.757862,8.75913,22.3917,6.32611,0.230887,0.0661666,0.228324,0.289793,0.291255,0.377196,0.292064,0.668451,0.146309,6.20404,0.275928,,1.07846,57.001,-9.60726,85.6787,1.07846,4.38,-8.490022420883179,1.035980463027954,1.15625,168.24000549316406,,,,,,,543.7,3.997794117,543.7,3.997794117,,,,,,,,,,,,,,,,,,,"Dylan Crews","33541",686611
"Tyler O'Neill","BAL",89.604,370.047,324.916,75.1822,44.0018,12.4132,1.12914,17.6381,47.7069,48.3946,37.2862,1.38461,103.103,4.87744,2.55015,0.416837,5.37752,4.13813,1.08095,0.231389,0.100761,0.278621,0.361641,0.317468,0.4394,0.327068,0.756868,0.20801,4.15148,0.27836,,-0.174735,47.9339,4.21002,111.293,-0.174735,-0.54,4.75061422586441,-6.2941394448280334,1.14517,541.9600219726562,,,,,,,435.5,4.838888888,435.5,4.838888888,,,,,,,,,,,,,,,,,,,"Tyler O'Neill","15711",641933
"Marcelo Mayer","BOS",107.733,420.26,383.778,93.9698,59.694,22.1852,1.13612,10.9545,45.9774,48.3243,31.0897,1.98475,99.1544,1.99726,2.82174,0.57356,7.0638,6.72278,1.83903,0.244855,0.0739774,0.235936,0.313549,0.302742,0.394215,0.301975,0.696957,0.14936,4.41684,0.300246,,-0.00796709,45.8764,-3.7806,88.3671,-0.00796709,1.12,-5.770038698799908,2.400978207588196,1.13522,610.5999755859375,,,,,,,422,3.907407407,422,3.907407407,,,,,,,,,,,,,,,,,,,"Marcelo Mayer","29668",691785
"Justin Crawford","PHI",106.966,429.099,395.038,105.06,79.091,18.6384,1.99637,5.33469,52.1452,35.1439,26.5977,0.786071,88.8242,2.17318,1.73265,3.55735,9.12993,20.651,5.16476,0.26595,0.061985,0.207002,0.299442,0.314496,0.363751,0.297993,0.678248,0.0978012,6.1542,0.32955,,1.30826,45.454,-5.24738,88.1096,1.30826,0,-4.738868951797485,1.5536092519760132,1.13474,999,,,,,,,419.4,3.919626168,419.4,3.919626168,,,,,,,,,,,,,,,,,,,"Justin Crawford","sa3020240",702222
"Jose Trevino","CIN",69.89,253.441,233.452,54.1682,39.6917,9.25136,0.244702,4.98048,22.3554,25.0874,14.1113,0.18968,39.3568,1.63329,1.98968,1.3657,5.89092,0.427779,0.127014,0.232031,0.0556787,0.15529,0.358547,0.27833,0.337758,0.27071,0.616088,0.105727,2.11663,0.257386,,-0.331178,21.2326,-8.71338,66.15,-0.331178,7.45,-10.499038428068161,12.84274673461914,1.10249,999,,,,,,,190.5,2.721428571,190.5,2.721428571,,,,,,,,,,,,,,,,,,,"Jose Trevino","16725",624431
"Brooks Lee","MIN",134.995,544.625,501.889,119.912,83.3133,21.7694,1.30992,13.5198,55.0711,58.2159,34.1255,1.16653,97.1775,3.1112,4.84343,0.655648,10.7228,3.7821,1.3182,0.238922,0.0626588,0.17843,0.351167,0.288893,0.36833,0.286344,0.657224,0.129408,3.30706,0.268644,,-0.571537,52.5404,-11.8112,81.0375,-0.571537,-1.57,-12.743661940097809,4.581732392311096,1.08279,516.77001953125,,,,,,,486.9,3.606666666,486.9,3.606666666,,,,,,,,,,,,,,,,,,,"Brooks Lee","31595",686797
"Daylen Lile","WSN",132.291,546.36,500.89,133.962,89.2742,29.2344,5.47717,9.97625,63.1952,57.1258,34.4653,0.801029,97.2337,5.49687,4.32884,1.17927,7.66022,14.0713,3.96449,0.267448,0.0630817,0.177966,0.354458,0.319021,0.407434,0.315272,0.726455,0.139986,6.02954,0.311515,,0.342851,65.5401,0.98346,101.577,0.342851,-1.28,1.3638959527015686,-8.997970819473267,1.07873,205.1999969482422,,,,,,,588.4,4.457575757,588.4,4.457575757,,,,,,,,,,,,,,,,,,,"Daylen Lile","29995",695734
"Carson Williams","TBR",96.166,375.087,341.062,74.5824,44.9791,15.0287,1.81014,12.7645,43.4574,43.2907,27.6113,0.530354,129.299,3.61196,1.98111,0.820963,4.54376,8.46539,2.5279,0.218677,0.0736131,0.344718,0.213546,0.282702,0.385633,0.290885,0.668335,0.166956,5.52401,0.307584,,0.158297,37.5677,-6.75168,84.0411,0.158297,-0.05,-6.896864265203476,4.402129840105772,1.0656,746.5499877929688,,,,,,,358.9,3.738541666,358.9,3.738541666,,,,,,,,,,,,,,,,,,,"Carson Williams","30038",700246
"Carter Jensen","KCR",102.042,383.234,341.813,80.2649,49.0177,17.5304,2.75168,10.9651,44.7292,44.0238,36.2553,1.31213,99.9851,2.07946,2.51695,0.568843,5.50855,4.57789,1.35885,0.234821,0.0946036,0.260898,0.362607,0.309931,0.398445,0.308284,0.708376,0.163625,4.93635,0.29694,,-0.208906,43.7977,-1.48437,93.8927,-0.208906,-2.27,-2.9674706161022186,0.027545452117919922,1.04874,999,,,,,,,399.4,3.915686274,399.4,3.915686274,,,,,,,,,,,,,,,,,,,"Carter Jensen","29478",695600
"TJ Friedl","CIN",133.237,576.755,497.786,119.941,82.6972,20.1513,2.83419,14.2584,68.4731,53.2174,57.6584,0.261455,96.101,11.5752,4.05741,5.67764,10.6385,11.6113,3.43778,0.240949,0.0999704,0.166624,0.599977,0.331259,0.378749,0.314972,0.710008,0.1378,4.94683,0.269954,,-0.0868331,69.0457,0.897679,96.4711,-0.0868331,-6.14,-2.4991189390420914,-6.486538112163544,1.04391,263.3900146484375,,,,,,,605.1,4.54962406,605.1,4.54962406,,,,,,,,,,,,,,,,,,,"TJ Friedl","19522",670770
"Jesús Sánchez","TOR",104.06,416.362,375.554,91.0962,58.6935,17.323,1.41148,13.6682,51.6694,46.7205,34.5136,0.961792,100.116,3.14382,2.14396,1.0062,7.65825,8.63149,2.39005,0.242564,0.0828932,0.240455,0.344736,0.309984,0.405392,0.31138,0.715375,0.162827,4.84822,0.293383,,0.117803,48.63,-0.566358,99.6453,0.117803,0.87,-0.05625913292169571,-4.161707758903503,1.03464,556.1099853515625,,,,,,,445.7,4.285576923,445.7,4.285576923,,,,,,,,,,,,,,,,,,,"Jesus Sanchez","19913",660821
"Freddy Fermin","SDP",117.949,434.63,398.266,91.4768,67.2414,14.4991,1.65744,8.07884,41.4333,39.1631,26.4381,0.766718,88.6613,2.961,3.18759,3.67499,9.06964,2.50609,0.914923,0.229688,0.060829,0.203993,0.298192,0.28055,0.335272,0.270788,0.615822,0.105584,3.46065,0.273693,,-0.506387,36.4397,-14.9152,74.8221,-0.506387,0,-13.476185977458954,9.10100269317627,1.03183,714.5900268554688,,,,,,,328.7,2.78559322,328.7,2.78559322,,,,,,,,,,,,,,,,,,,"Freddy Fermin","21840",666023
"Ernie Clement","TOR",139.493,553.591,516.607,129.783,93.9837,24.9855,2.02916,8.78516,56.9491,51.9892,23.4836,0.881001,59.5263,3.52334,4.81098,5.16589,8.79386,10.3826,3.22944,0.251223,0.0424205,0.107528,0.394508,0.285892,0.35846,0.280342,0.644352,0.107237,4.7003,0.267042,,-0.0389156,50.7078,-14.7032,78.2647,-0.0389156,2.93,-14.2205705717206,5.176264047622681,1.02409,338.6000061035156,,,,,,,471.1,3.389208633,471.1,3.389208633,,,,,,,,,,,,,,,,,,,"Ernie Clement","20352",676391
"Parker Meadows","DET",98.881,396.763,355.503,78.0084,49.4164,14.6428,4.03369,9.91543,47.4008,35.8044,35.0795,0.737567,101.133,2.58771,2.60317,0.990013,4.28577,10.7358,2.9629,0.219431,0.0884143,0.254894,0.346867,0.292278,0.366987,0.288952,0.659265,0.147556,6.55389,0.275616,,0.363777,39.116,-7.76457,83.3409,0.363777,2.17,-7.426523864269257,3.6959413290023804,1.01549,999,,,,,,,367.6,3.713131313,367.6,3.713131313,,,,,,,,,,,,,,,,,,,"Parker Meadows","23800",678009
"Addison Barger","TOR",114.816,470.267,427.7,100.58,58.7194,24.1642,0.755408,16.941,54.6596,58.0142,35.0666,1.89948,117.627,4.18022,2.89135,0.428709,7.51237,4.23979,1.13034,0.235165,0.0745674,0.250128,0.298117,0.297606,0.414024,0.307161,0.71163,0.178859,3.75108,0.282542,,-0.249139,53.3151,-2.25062,96.7389,-0.249139,-2.07,-2.056669592857361,-4.799609661102295,0.954529,197.72999572753906,,,,,,,494.5,4.3,494.5,4.3,,,,,,,,,,,,,,,,,,,"Addison Barger","24598",680718
"Miguel Amaya","CHC",78.634,293.129,263.089,59.2264,39.4896,11.6985,0.518952,7.51934,29.1929,30.7829,19.7161,0.500785,64.5071,5.44419,2.11819,2.76127,5.73771,0.655891,0.198702,0.225119,0.0672609,0.220064,0.305642,0.29062,0.359273,0.285831,0.649893,0.134154,2.68232,0.267661,,-0.373685,28.1563,-6.47911,83.1809,-0.373685,1.52,-6.216941982507706,5.7935872077941895,0.954486,729.0900268554688,,,,,,,260,3.29113924,260,3.29113924,,,,,,,,,,,,,,,,,,,"Miguel Amaya","21693",665804
"Victor Scott II","STL",131.79,512.24,458.908,99.6501,72.5636,18.086,2.94151,6.05901,57.5898,31.7788,36.7637,0.542206,117.373,7.19695,3.71553,5.65585,7.34523,29.983,6.10161,0.217146,0.0717705,0.229137,0.313221,0.283488,0.308986,0.264648,0.592474,0.0918398,7.01623,0.275924,,2.73221,40.3932,-20.1319,69.0257,2.73221,6.32,-16.072612285614014,8.353796243667603,0.953914,362.7799987792969,,,,,,,398.9,3.021969696,398.9,3.021969696,,,,,,,,,,,,,,,,,,,"Victor Scott II","31349",687363
"Luis Campusano","SDP",71.803,261.236,236.412,55.3039,37.8704,9.52938,0.410974,7.49312,27.1611,28.7255,20.183,0.157434,53.8737,2.27876,2.00272,0.359263,5.65335,0.267919,0.0819349,0.23393,0.0772598,0.206226,0.374636,0.298093,0.3728,0.294409,0.670894,0.13887,2.27662,0.270044,,-0.377224,26.9122,-3.95481,91.0034,-0.377224,0,-3.162728428840637,3.6408047676086426,0.938151,999,,,,,,,232.8,3.233333333,232.8,3.233333333,,,,,,,,,,,,,,,,,,,"Luis Campusano","22217",669134
"José Caballero","NYY",95.062,360.446,317.725,68.1374,46.6158,14.0087,0.709331,6.80346,48.1701,23.3953,31.6468,0.347077,93.9124,6.52215,2.20591,2.34638,3.87955,34.1171,7.5976,0.214454,0.0877991,0.260545,0.336982,0.296863,0.327249,0.279555,0.624112,0.112795,7.06667,0.279789,,3.15463,32.7857,-9.80373,78.247,3.15463,0,-6.086634397506714,2.7339658737182617,0.926266,205.10000610351562,,,,,,,334.1,3.516842105,334.1,3.516842105,,,,,,,,,,,,,,,,,,,"Jose Caballero","23401",676609
"Harry Ford","WSN",97.991,288.325,255.155,58.3014,39.4375,12.0537,0.70377,6.10652,29.8539,28.2074,26.9433,0.475817,66.8042,3.92699,1.79745,0.501825,4.97481,5.67633,1.69948,0.228494,0.0934476,0.231697,0.403317,0.309814,0.353048,0.294365,0.662863,0.124555,4.25484,0.283603,,-0.0217074,29.6926,-4.3752,87.2548,-0.0217074,2.6,-4.377069856971502,3.785243034362793,0.920896,690.0499877929688,,,,,,,265.5,2.709183673,265.5,2.709183673,,,,,,,,,,,,,,,,,,,"Harry Ford","29958",695670
"Garrett Mitchell","MIL",93.976,361.43,321.643,70.6293,47.1568,12.9929,2.28342,8.1962,41.0225,32.4887,32.5953,0.693588,112.51,3.45259,1.5725,2.16663,5.63222,12.0217,2.91288,0.219589,0.0901843,0.311291,0.289711,0.296933,0.35063,0.286549,0.647563,0.131041,6.18991,0.308297,,0.666764,34.9276,-7.7781,82.6351,0.666764,2.55,-6.771820604801178,3.6949316263198853,0.91549,688.030029296875,,,,,,,322.3,3.428723404,322.3,3.428723404,,,,,,,,,,,,,,,,,,,"Garrett Mitchell","27555",669003
"Wenceel Pérez","DET",115.186,468.943,423.543,98.4355,62.3243,19.1609,4.42099,12.5293,56.4981,45.9505,37.1542,0.700249,101.874,3.38314,3.64388,1.21854,5.69911,12.1368,3.14605,0.232409,0.0792296,0.217242,0.364708,0.297125,0.387272,0.297985,0.684397,0.154862,6.24681,0.27465,,0.464566,49.6716,-5.73762,89.564,0.464566,2.71,-5.303466886281967,-2.1323232650756836,0.890576,999,,,,,,,459.3,3.993913043,459.3,3.993913043,,,,,,,,,,,,,,,,,,,"Wenceel Perez","22857",672761
"Spencer Horwitz","PIT",117.756,486.051,427.747,110.413,74.8228,24.4121,0.642083,10.5363,54.1072,52.9541,49.1363,1.41535,86.2746,5.01666,3.56143,0.589222,9.91053,2.02294,0.725676,0.258127,0.101093,0.177501,0.569535,0.338989,0.392097,0.321647,0.731086,0.13397,2.62895,0.298588,,-0.734701,60.8213,3.39058,104.04,-0.734701,0.22,1.5927090644836426,-9.07086780667305,0.88939,733.1300048828125,,,,,,,529.7,4.48898305,529.7,4.48898305,,,,,,,,,,,,,,,,,,,"Spencer Horwitz","26477",687462
"Marcell Ozuna","PIT",123.475,517.141,449.015,107.983,68.1374,18.9696,0.23054,20.6452,60.6296,68.2316,60.6095,1.10467,124.552,3.14926,3.86319,0.503788,9.3017,0.36096,0.111465,0.240488,0.117201,0.240847,0.48662,0.332422,0.421699,0.329219,0.754121,0.181211,1.54514,0.283858,,-0.836898,67.8908,6.78658,109.227,-0.836898,0,4.818504333496094,-13.338348388671875,0.888642,372.29998779296875,,,,,,,600.3,4.880487804,600.3,4.880487804,,,,,,,,,,,,,,,,,,,"Marcell Ozuna","10324",542303
"Colt Emerson","SEA",72.349,288.591,260.145,62.3664,42.8536,13.4425,0.635023,5.43526,30.6711,28.732,22.3728,1.32134,59.9792,3.75634,1.82843,0.488099,5.68313,4.73492,1.49416,0.239737,0.0775242,0.207835,0.373009,0.307166,0.358972,0.292882,0.666138,0.119235,4.18653,0.289639,,-0.111577,29.3725,-4.72671,92.8307,-0.111577,0,-2.5501132011413574,1.2590283155441284,0.884159,999,,,,,,,262.3,3.643055555,262.3,3.643055555,,,,,,,,,,,,,,,,,,,"Colt Emerson","sa3022923",806068
"Chase DeLauter","CLE",102.436,439.775,400.652,95.8913,63.8226,20.1388,0.962023,10.9679,45.5589,47.2148,32.6304,1.28827,84.0551,2.76877,3.01456,0.709443,8.41468,3.59736,1.33146,0.239338,0.074198,0.191132,0.388203,0.299023,0.376531,0.294836,0.675554,0.137193,3.40241,0.275151,,-0.47231,45.4575,-6.50532,88.8297,-0.47231,0,-6.262184262275696,-0.23951555788516998,0.883432,999,,,,,,,416.5,4.083333333,416.5,4.083333333,,,,,,,,,,,,,,,,,,,"Chase DeLauter","32127",800050
"Gabriel Arias","CLE",113.519,450.908,415.492,93.0449,62.1475,18.2779,1.14092,11.4786,48.1444,44.4867,27.3731,0.820292,141.201,4.84039,2.39748,0.804656,8.21683,9.36899,2.85188,0.223939,0.0607066,0.313149,0.193859,0.278288,0.356301,0.277716,0.634589,0.132362,4.87267,0.307554,,0.0883776,40.3408,-12.9375,77.0364,0.0883776,0.46,-12.115563794970512,5.004619091749191,0.860303,999,,,,,,,371.8,3.261403508,371.8,3.261403508,,,,,,,,,,,,,,,,,,,"Gabriel Arias","22563",672356
"Trevor Larnach","MIN",106.49,439.897,388.043,96.0939,63.4094,17.8959,1.16953,13.6191,51.7449,49.955,43.2768,1.35843,101.182,4.17648,3.9542,0.44695,8.22123,3.94322,1.41467,0.247638,0.0983793,0.230013,0.427711,0.326652,0.405074,0.319477,0.731726,0.157437,3.74814,0.297533,,-0.513601,54.271,2.29376,103.862,-0.513601,-0.79,1.488671064376831,-8.257216036319733,0.85656,746.6300048828125,,,,,,,484.9,4.574528301,484.9,4.574528301,,,,,,,,,,,,,,,,,,,"Trevor Larnach","21501",663616
"Henry Davis","PIT",75.972,281.592,251.714,54.3626,35.5581,10.9655,0.604682,7.23434,29.3492,28.1024,21.0116,0.836508,73.4994,5.57982,1.67905,1.48028,4.39147,3.97491,1.28939,0.21597,0.0746171,0.261014,0.285874,0.289137,0.350558,0.282226,0.639696,0.134589,4.14097,0.272955,,-0.137812,26.224,-7.04822,77.0358,-0.137812,0.81,-7.801983013749123,6.672037184238434,0.842921,746.3699951171875,,,,,,,239.6,3.152631578,239.6,3.152631578,,,,,,,,,,,,,,,,,,,"Henry Davis","29617",680779
"Jordan Beck","COL",131.42,542.093,492.905,124.719,78.7635,26.683,2.54634,16.7257,68.4795,62.9118,41.2827,0.268981,155.021,3.69914,3.73201,0.47373,7.55786,16.148,4.22821,0.253027,0.0761543,0.285967,0.266304,0.31332,0.419292,0.317817,0.732613,0.166265,5.54473,0.332397,,0.682924,66.1482,2.09572,89.6469,0.682924,2.23,-5.968868672847748,-3.8542590141296387,0.840235,232.1199951171875,,,,,,,616.4,4.705343511,616.4,4.705343511,,,,,,,,,,,,,,,,,,,"Jordan Beck","31431",687597
"Connor Norby","MIA",115.607,449.981,411.827,98.6468,62.8601,21.6809,1.53553,12.5703,48.4441,50.9647,30.3536,0.566963,124.466,4.09593,3.26301,0.441409,6.39303,7.78679,2.38077,0.239535,0.0674554,0.276603,0.243871,0.296073,0.391207,0.298927,0.68728,0.151672,4.48525,0.309568,,-0.0562736,48.0071,-5.16158,89.0187,-0.0562736,-2.39,-5.912808112800121,-0.8537274599075317,0.839417,723.969970703125,,,,,,,451.4,3.89137931,451.4,3.89137931,,,,,,,,,,,,,,,,,,,"Connor Norby","29592",681393
"Isaac Collins","KCR",107.973,411.063,357.881,85.8308,56.9258,18.4924,2.713,7.69954,50.3574,37.8613,43.7247,0.941877,84.0597,4.88309,2.85223,1.72181,7.14633,12.5351,4.24834,0.23983,0.10637,0.204493,0.520162,0.328427,0.371207,0.309695,0.699633,0.131376,5.65199,0.290479,,0.0767749,47.4489,-1.12137,94.8645,0.0767749,1.36,-2.41131279617548,-3.6387497186660767,0.828533,637.8599853515625,,,,,,,428.6,3.968518518,428.6,3.968518518,,,,,,,,,,,,,,,,,,,"Isaac Collins","25477",686555
"Davis Schneider","TOR",86.345,327.046,283.636,59.3707,33.9622,12.3227,0.930406,12.1554,38.6793,38.1749,37.1033,0.0138667,94.0928,3.59451,2.40951,0.302306,3.24179,3.6343,1.03562,0.20932,0.11345,0.287705,0.394327,0.30626,0.387892,0.305691,0.694152,0.178572,4.1116,0.262602,,-0.190032,36.6876,-1.95545,95.7264,-0.190032,0.55,-1.837335079908371,-1.3618257641792297,0.824356,999,,,,,,,327.5,3.808139534,327.5,3.808139534,,,,,,,,,,,,,,,,,,,"Davis Schneider","23565",676914
"Edgar Quero","CHW",109.096,426.794,381.523,97.7777,69.2616,18.7648,0.556855,9.19443,45.0956,43.9224,35.2539,0.757256,76.0124,5.49412,3.96469,0.55833,10.0731,1.08796,0.285542,0.256283,0.0826018,0.178101,0.463792,0.324998,0.380683,0.310348,0.705681,0.124401,2.38218,0.295001,,-0.62059,49.4909,-0.93812,98.0736,-0.62059,-3.13,-1.589625060558319,-5.0941771268844604,0.819089,526.510009765625,,,,,,,434.1,3.982568807,434.1,3.982568807,,,,,,,,,,,,,,,,,,,"Edgar Quero","28022",700337
"Christian Walker","HOU",135.286,568.424,509.666,113.638,66.8994,20.9272,0.540633,25.2707,66.1259,73.5538,46.1829,1.14032,145.672,7.38749,4.56868,0.618523,8.57052,4.05923,1.06382,0.222965,0.0812472,0.256274,0.317033,0.294482,0.414896,0.30716,0.709378,0.191931,3.21852,0.257411,,-0.41158,64.4432,-2.72049,96.7104,-0.41158,1.49,-2.6154830157756805,-8.997857809066772,0.813476,207.3800048828125,,,,,,,593.8,4.398518518,593.8,4.398518518,,,,,,,,,,,,,,,,,,,"Christian Walker","13419",572233
"Ke'Bryan Hayes","CIN",126.982,505.427,465.078,112.181,83.1076,18.6111,2.47722,7.98472,52.7455,45.0269,32.6309,0.675488,98.6602,3.45005,3.37465,0.89359,10.4321,10.5728,3.2472,0.241208,0.0645611,0.195202,0.33074,0.293859,0.343384,0.280667,0.637243,0.102176,4.97576,0.287987,,0.00239985,46.4292,-13.2909,72.9707,0.00239985,5.04,-16.189124658703804,6.9995986223220825,0.780251,999,,,,,,,424.4,3.341732283,424.4,3.341732283,,,,,,,,,,,,,,,,,,,"Ke'Bryan Hayes","18577",663647
"Joc Pederson","TEX",101.017,398.682,342.894,78.7896,47.0002,13.9911,1.32053,16.4778,49.0688,49.5062,44.1461,1.86366,89.489,7.24882,3.29618,0.723273,6.61973,3.02151,0.91,0.229778,0.11073,0.224462,0.493313,0.327438,0.422449,0.326307,0.749887,0.19267,3.70161,0.259391,,-0.405627,51.397,4.28964,110.73,-0.405627,0,4.6363824009895325,-10.756439208984375,0.777773,999,,,,,,,452,4.475247524,452,4.475247524,,,,,,,,,,,,,,,,,,,"Joc Pederson","11899",592626
"Travis d'Arnaud","LAA",60.3,221.003,198.685,44.0319,27.4897,8.85308,0.330413,7.35873,22.4117,25.0566,14.4073,0.00937053,62.2232,2.94948,1.2687,0.28208,3.88278,0.744521,0.219337,0.221617,0.0651904,0.281549,0.231542,0.282493,0.380613,0.289658,0.663106,0.158996,2.86921,0.281297,,-0.236918,21.915,-4.19822,82.9002,-0.236918,0.27,-4.691031813621521,4.612592726945877,0.770221,999,,,,,,,192.2,3.203333333,192.2,3.203333333,,,,,,,,,,,,,,,,,,,"Travis d'Arnaud","7739",518595
"Chandler Simpson","TBR",108.575,447.832,414.655,120.954,101.751,15.5628,2.9416,0.698273,56.5535,31.1203,23.8876,0.74689,45.5568,1.14671,2.90713,5.13833,9.59693,36.672,7.54507,0.291697,0.0533405,0.101727,0.524348,0.329844,0.348469,0.299157,0.678313,0.056772,6.85064,0.32387,,3.41249,47.8614,-5.0534,89.7395,3.41249,-1.48,-2.0032460689544678,-5.8879594802856445,0.76964,182.72000122070312,,,,,,,458.4,4.205504587,458.4,4.205504587,,,,,,,,,,,,,,,,,,,"Chandler Simpson","31912",802415
"Samuel Basallo","BAL",108.491,423.048,385.493,92.1739,56.9617,18.5486,0.590643,16.073,48.4376,52.1623,31.0613,2.12054,100.073,2.87987,2.91369,0.699837,7.87223,3.07355,1.06998,0.239106,0.0734227,0.236553,0.310386,0.298605,0.415371,0.307595,0.713976,0.176265,3.14501,0.279515,,-0.409575,48.1109,-1.87545,97.8788,-0.409575,-2.53,-1.4672446250915527,-5.62481427192688,0.764128,174.0399932861328,,,,,,,446.3,4.132407407,446.3,4.132407407,,,,,,,,,,,,,,,,,,,"Samuel Basallo","28824",694212
